GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPP_TEAM_ID,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,P_W_PCT,PAST_5,PAST_5_PTS,P_W-L,Game_ID_OPP,P_W_PCT_OPP,PAST_5_OPP,PAST_5_PTS_OPP,P_W-L_OPP
0021900566,2020-01-09,1610612760,OKC,1610612745,HOU,21,1,0.568,0.8,112.0,5.0,0021900566,0.694,0.8,118.0,14.0
0021900576,2020-01-10,1610612746,LAC,1610612744,GSW,9,1,0.684,0.6,117.4,14.0,0021900576,0.231,0.0,99.4,-21.0
0021900574,2020-01-10,1610612762,UTA,1610612766,CHA,17,1,0.676,1.0,114.2,13.0,0021900574,0.375,0.4,107.6,-10.0
0021900575,2020-01-10,1610612758,SAC,1610612749,MIL,-21,0,0.395,0.6,111.0,-8.0,0021900575,0.846,0.8,113.4,27.0
0021900570,2020-01-10,1610612741,CHI,1610612754,IND,-11,0,0.342,0.0,104.4,-12.0,0021900570,0.605,0.4,113.0,8.0
0021900569,2020-01-10,1610612752,NYK,1610612740,NOP,-12,0,0.263,0.2,110.4,-18.0,0021900569,0.342,0.6,121.2,-12.0
0021900568,2020-01-10,1610612751,BKN,1610612748,MIA,4,1,0.444,0.0,104.0,-4.0,0021900568,0.73,0.6,103.6,17.0
0021900571,2020-01-10,1610612763,MEM,1610612759,SAS,13,1,0.421,0.8,124.0,-6.0,0021900571,0.444,0.6,118.6,-4.0
0021900573,2020-01-10,1610612756,PHX,1610612753,ORL,4,1,0.378,0.4,113.2,-9.0,0021900573,0.474,0.8,109.4,-2.0
0021900567,2020-01-10,1610612764,WAS,1610612737,ATL,10,1,0.324,0.4,104.0,-13.0,0021900567,0.211,0.4,110.6,-22.0
0021900572,2020-01-10,1610612742,DAL,1610612747,LAL,-15,0,0.622,0.4,113.6,9.0,0021900572,0.811,1.0,114.2,23.0
0021900583,2020-01-11,1610612757,POR,1610612749,MIL,-21,0,0.41,0.4,105.8,-7.0,0021900583,0.85,0.8,114.2,28.0
0021900580,2020-01-11,1610612760,OKC,1610612747,LAL,-15,0,0.579,0.8,113.4,6.0,0021900580,0.816,1.0,118.4,24.0
0021900582,2020-01-11,1610612743,DEN,1610612739,CLE,-8,0,0.703,0.6,114.4,15.0,0021900582,0.289,0.2,108.6,-16.0
0021900581,2020-01-11,1610612742,DAL,1610612755,PHI,18,1,0.605,0.4,116.2,8.0,0021900581,0.641,0.4,110.0,11.0
0021900578,2020-01-11,1610612738,BOS,1610612740,NOP,35,1,0.694,0.4,105.2,14.0,0021900578,0.359,0.6,120.4,-11.0
0021900579,2020-01-11,1610612765,DET,1610612741,CHI,-9,0,0.359,0.4,109.8,-11.0,0021900579,0.333,0.0,105.0,-13.0
0021900577,2020-01-11,1610612745,HOU,1610612750,MIN,30,1,0.676,0.6,114.8,13.0,0021900577,0.405,0.6,109.8,-7.0
0021900586,2020-01-12,1610612751,BKN,1610612737,ATL,22,1,0.459,0.2,104.4,-3.0,0021900586,0.205,0.2,110.6,-23.0
0021900587,2020-01-12,1610612761,TOR,1610612759,SAS,-1,0,0.658,0.6,105.0,12.0,0021900587,0.432,0.4,119.4,-5.0
0021900584,2020-01-12,1610612752,NYK,1610612748,MIA,3,1,0.256,0.0,109.2,-19.0,0021900584,0.711,0.6,105.2,16.0
0021900590,2020-01-12,1610612756,PHX,1610612766,CHA,8,1,0.395,0.4,108.4,-8.0,0021900590,0.366,0.4,107.6,-11.0
0021900588,2020-01-12,1610612763,MEM,1610612744,GSW,20,1,0.436,0.8,127.4,-5.0,0021900588,0.225,0.0,96.8,-22.0
0021900589,2020-01-12,1610612743,DEN,1610612746,LAC,10,1,0.684,0.6,114.2,14.0,0021900589,0.692,0.8,117.8,15.0
0021900585,2020-01-12,1610612764,WAS,1610612762,UTA,-11,0,0.342,0.6,106.0,-12.0,0021900585,0.684,1.0,115.2,14.0
0021900593,2020-01-13,1610612738,BOS,1610612741,CHI,12,1,0.703,0.4,111.4,15.0,0021900593,0.35,0.2,107.0,-12.0
0021900591,2020-01-13,1610612765,DET,1610612740,NOP,-7,0,0.35,0.4,107.2,-12.0,0021900591,0.35,0.6,118.8,-12.0
0021900596,2020-01-13,1610612758,SAC,1610612753,ORL,-2,0,0.385,0.6,114.8,-9.0,0021900596,0.462,0.6,103.8,-3.0
0021900594,2020-01-13,1610612750,MIN,1610612760,OKC,-13,0,0.395,0.6,110.8,-8.0,0021900594,0.564,0.6,113.6,5.0
0021900595,2020-01-13,1610612757,POR,1610612766,CHA,3,1,0.4,0.4,107.4,-8.0,0021900595,0.357,0.2,104.2,-12.0
0021900597,2020-01-13,1610612747,LAL,1610612739,CLE,29,1,0.821,1.0,120.0,25.0,0021900597,0.308,0.4,109.6,-15.0
0021900592,2020-01-13,1610612754,IND,1610612755,PHI,6,1,0.615,0.4,113.2,9.0,0021900592,0.625,0.4,105.0,10.0
0021900598,2020-01-14,1610612737,ATL,1610612756,PHX,13,1,0.2,0.2,106.6,-24.0,0021900598,0.41,0.6,107.0,-7.0
0021900600,2020-01-14,1610612763,MEM,1610612745,HOU,11,1,0.45,1.0,127.2,-4.0,0021900600,0.684,0.8,120.2,14.0
0021900603,2020-01-14,1610612746,LAC,1610612739,CLE,25,1,0.675,0.6,117.6,14.0,0021900603,0.3,0.4,108.2,-16.0
0021900599,2020-01-14,1610612751,BKN,1610612762,UTA,-11,0,0.474,0.4,103.8,-2.0,0021900599,0.692,1.0,120.2,15.0
0021900602,2020-01-14,1610612744,GSW,1610612742,DAL,-27,0,0.22,0.0,100.4,-23.0,0021900602,0.615,0.4,113.4,9.0
0021900601,2020-01-14,1610612749,MIL,1610612752,NYK,26,1,0.854,0.8,117.4,29.0,0021900601,0.275,0.2,111.6,-18.0
0021900610,2020-01-15,1610612743,DEN,1610612766,CHA,14,1,0.692,0.6,112.2,15.0,0021900610,0.349,0.0,102.0,-13.0
0021900605,2020-01-15,1610612755,PHI,1610612751,BKN,11,1,0.61,0.4,104.6,9.0,0021900605,0.462,0.4,104.8,-3.0
0021900606,2020-01-15,1610612748,MIA,1610612759,SAS,6,1,0.692,0.4,112.6,15.0,0021900606,0.447,0.6,119.8,-4.0
0021900608,2020-01-15,1610612750,MIN,1610612754,IND,-5,0,0.385,0.4,111.8,-9.0,0021900608,0.625,0.6,110.2,10.0
0021900612,2020-01-15,1610612758,SAC,1610612742,DAL,-4,0,0.375,0.4,111.6,-10.0,0021900612,0.625,0.6,114.2,10.0
0021900609,2020-01-15,1610612760,OKC,1610612761,TOR,-9,0,0.575,0.6,112.8,6.0,0021900609,0.641,0.4,102.4,11.0
0021900611,2020-01-15,1610612745,HOU,1610612757,POR,-10,0,0.667,0.6,116.2,13.0,0021900611,0.415,0.4,106.0,-7.0
0021900604,2020-01-15,1610612738,BOS,1610612765,DET,-13,0,0.711,0.4,111.8,16.0,0021900604,0.341,0.2,107.0,-13.0
0021900607,2020-01-15,1610612741,CHI,1610612764,WAS,9,1,0.341,0.2,106.4,-13.0,0021900607,0.333,0.6,108.6,-13.0
0021900613,2020-01-15,1610612747,LAL,1610612753,ORL,-1,0,0.825,1.0,121.0,26.0,0021900613,0.475,0.6,105.6,-2.0
0021900615,2020-01-16,1610612749,MIL,1610612738,BOS,5,1,0.857,0.8,117.6,30.0,0021900615,0.692,0.4,113.6,15.0
0021900617,2020-01-16,1610612744,GSW,1610612743,DEN,-3,0,0.214,0.0,99.0,-24.0,0021900617,0.7,0.8,109.4,16.0
0021900614,2020-01-16,1610612752,NYK,1610612756,PHX,-23,0,0.268,0.2,105.6,-19.0,0021900614,0.4,0.4,105.0,-8.0
0021900618,2020-01-16,1610612746,LAC,1610612753,ORL,27,1,0.683,0.6,118.0,15.0,0021900618,0.488,0.8,110.2,-1.0
0021900616,2020-01-16,1610612740,NOP,1610612762,UTA,6,1,0.366,0.6,118.8,-11.0,0021900616,0.7,1.0,122.0,16.0
0021900619,2020-01-17,1610612754,IND,1610612750,MIN,2,1,0.634,0.8,108.8,11.0,0021900619,0.375,0.2,108.0,-10.0
0021900623,2020-01-17,1610612760,OKC,1610612748,MIA,-7,0,0.561,0.6,114.4,5.0,0021900623,0.7,0.6,116.8,16.0
0021900621,2020-01-17,1610612761,TOR,1610612764,WAS,29,1,0.65,0.6,113.2,12.0,0021900621,0.325,0.4,104.2,-14.0
0021900624,2020-01-17,1610612759,SAS,1610612737,ATL,-1,0,0.436,0.6,116.2,-5.0,0021900624,0.22,0.2,108.0,-23.0
0021900622,2020-01-17,1610612763,MEM,1610612739,CLE,4,1,0.463,1.0,123.4,-3.0,0021900622,0.293,0.4,108.2,-17.0
0021900620,2020-01-17,1610612755,PHI,1610612741,CHI,11,1,0.619,0.6,106.4,10.0,0021900620,0.357,0.4,107.4,-12.0
0021900625,2020-01-17,1610612742,DAL,1610612757,POR,8,1,0.634,0.6,116.0,11.0,0021900625,0.429,0.6,107.2,-6.0
0021900630,2020-01-18,1610612752,NYK,1610612755,PHI,-3,0,0.262,0.2,107.8,-20.0,0021900630,0.628,0.6,102.4,11.0
0021900626,2020-01-18,1610612740,NOP,1610612746,LAC,-3,0,0.381,0.8,121.2,-10.0,0021900626,0.69,0.8,119.6,16.0
0021900633,2020-01-18,1610612745,HOU,1610612747,LAL,-9,0,0.65,0.4,114.0,12.0,0021900633,0.805,0.8,123.4,25.0
0021900628,2020-01-18,1610612738,BOS,1610612756,PHX,-4,0,0.675,0.4,115.4,14.0,0021900628,0.415,0.6,106.4,-7.0
0021900629,2020-01-18,1610612737,ATL,1610612765,DET,-33,0,0.238,0.4,109.2,-22.0,0021900629,0.357,0.4,110.4,-12.0
0021900636,2020-01-18,1610612762,UTA,1610612758,SAC,22,1,0.683,0.8,122.8,15.0,0021900636,0.366,0.4,113.2,-11.0
0021900631,2020-01-18,1610612741,CHI,1610612739,CLE,2,1,0.349,0.4,103.6,-13.0,0021900631,0.286,0.4,107.4,-18.0
0021900635,2020-01-18,1610612760,OKC,1610612757,POR,13,1,0.548,0.4,113.8,4.0,0021900635,0.419,0.4,109.4,-7.0
0021900634,2020-01-18,1610612744,GSW,1610612753,ORL,14,1,0.209,0.0,105.6,-25.0,0021900634,0.476,0.6,109.0,-2.0
0021900632,2020-01-18,1610612750,MIN,1610612761,TOR,-10,0,0.366,0.2,108.4,-11.0,0021900632,0.659,0.6,117.0,13.0
0021900627,2020-01-18,1610612751,BKN,1610612749,MIL,-20,0,0.45,0.4,108.2,-4.0,0021900627,0.86,1.0,122.4,31.0
0021900637,2020-01-19,1610612759,SAS,1610612748,MIA,5,1,0.425,0.4,115.0,-6.0,0021900637,0.707,0.6,115.4,17.0
0021900638,2020-01-19,1610612743,DEN,1610612754,IND,-8,0,0.707,0.8,111.6,17.0,0021900638,0.643,0.8,109.0,12.0
0021900643,2020-01-20,1610612739,CLE,1610612752,NYK,-20,0,0.279,0.2,107.6,-19.0,0021900643,0.256,0.2,104.4,-21.0
0021900646,2020-01-20,1610612763,MEM,1610612740,NOP,-10,0,0.476,1.0,121.8,-2.0,0021900646,0.372,0.6,122.6,-11.0
0021900644,2020-01-20,1610612748,MIA,1610612758,SAC,5,1,0.69,0.4,111.4,16.0,0021900644,0.357,0.2,111.2,-12.0
0021900650,2020-01-20,1610612756,PHX,1610612759,SAS,-2,0,0.429,0.8,110.4,-6.0,0021900650,0.439,0.4,110.6,-5.0
0021900639,2020-01-20,1610612764,WAS,1610612765,DET,6,1,0.317,0.2,106.6,-15.0,0021900639,0.372,0.4,114.6,-11.0
0021900647,2020-01-20,1610612749,MIL,1610612741,CHI,13,1,0.864,1.0,124.4,32.0,0021900647,0.364,0.6,106.2,-12.0
0021900651,2020-01-20,1610612762,UTA,1610612754,IND,30,1,0.69,0.8,121.8,16.0,0021900651,0.651,1.0,110.4,13.0
0021900642,2020-01-20,1610612766,CHA,1610612753,ORL,-23,0,0.341,0.0,98.4,-14.0,0021900642,0.465,0.4,103.4,-3.0
0021900649,2020-01-20,1610612750,MIN,1610612743,DEN,-7,0,0.357,0.0,107.6,-12.0,0021900649,0.69,0.6,111.6,16.0
0021900645,2020-01-20,1610612745,HOU,1610612760,OKC,-5,0,0.634,0.2,112.6,11.0,0021900645,0.558,0.4,115.0,5.0
0021900652,2020-01-20,1610612757,POR,1610612744,GSW,5,1,0.409,0.4,110.2,-8.0,0021900652,0.227,0.2,107.8,-24.0
0021900641,2020-01-20,1610612751,BKN,1610612755,PHI,-6,0,0.439,0.4,107.0,-5.0,0021900641,0.636,0.6,98.6,12.0
0021900648,2020-01-20,1610612738,BOS,1610612747,LAL,32,1,0.659,0.4,119.6,13.0,0021900648,0.81,0.8,124.8,26.0
0021900640,2020-01-20,1610612737,ATL,1610612761,TOR,-5,0,0.233,0.4,106.8,-23.0,0021900640,0.667,0.8,121.6,14.0
0021900653,2020-01-21,1610612742,DAL,1610612746,LAC,-3,0,0.643,0.8,118.8,12.0,0021900653,0.698,0.8,119.2,17.0
0021900657,2020-01-22,1610612738,BOS,1610612763,MEM,24,1,0.667,0.4,119.4,14.0,0021900657,0.465,0.8,121.2,-3.0
0021900663,2020-01-22,1610612740,NOP,1610612759,SAS,-4,0,0.386,0.6,123.2,-10.0,0021900663,0.452,0.6,110.4,-4.0
0021900655,2020-01-22,1610612753,ORL,1610612760,OKC,-6,0,0.477,0.6,105.8,-2.0,0021900655,0.568,0.6,115.4,6.0
0021900664,2020-01-22,1610612756,PHX,1610612754,IND,-25,0,0.419,0.6,114.4,-7.0,0021900664,0.636,0.8,104.8,12.0
0021900658,2020-01-22,1610612748,MIA,1610612764,WAS,5,1,0.698,0.6,112.4,17.0,0021900658,0.333,0.4,110.0,-14.0
0021900654,2020-01-22,1610612765,DET,1610612758,SAC,21,1,0.364,0.4,112.2,-12.0,0021900654,0.349,0.0,111.0,-13.0
0021900661,2020-01-22,1610612741,CHI,1610612750,MIN,7,1,0.356,0.4,104.2,-13.0,0021900661,0.349,0.0,105.8,-13.0
0021900662,2020-01-22,1610612745,HOU,1610612743,DEN,16,1,0.619,0.2,115.6,10.0,0021900662,0.698,0.8,112.4,17.0
0021900659,2020-01-22,1610612752,NYK,1610612747,LAL,-8,0,0.273,0.4,103.4,-20.0,0021900659,0.791,0.6,120.4,25.0
0021900665,2020-01-22,1610612744,GSW,1610612762,UTA,-33,0,0.222,0.2,112.6,-25.0,0021900665,0.698,0.8,123.6,17.0
0021900660,2020-01-22,1610612761,TOR,1610612755,PHI,12,1,0.674,0.8,123.6,15.0,0021900660,0.644,0.8,103.8,13.0
0021900656,2020-01-22,1610612737,ATL,1610612746,LAC,7,1,0.227,0.4,110.0,-24.0,0021900656,0.705,0.8,119.4,18.0
0021900666,2020-01-23,1610612739,CLE,1610612764,WAS,-12,0,0.273,0.0,102.6,-20.0,0021900666,0.326,0.2,113.6,-15.0
0021900668,2020-01-23,1610612757,POR,1610612742,DAL,-8,0,0.422,0.6,115.8,-7.0,0021900668,0.628,0.8,117.4,11.0
0021900667,2020-01-23,1610612751,BKN,1610612747,LAL,-15,0,0.429,0.2,105.8,-6.0,0021900667,0.795,0.6,115.4,26.0
0021900677,2020-01-24,1610612760,OKC,1610612737,ATL,29,1,0.578,0.6,116.0,7.0,0021900677,0.244,0.6,113.2,-23.0
0021900674,2020-01-24,1610612741,CHI,1610612758,SAC,-17,0,0.37,0.6,107.4,-12.0,0021900674,0.341,0.0,111.0,-14.0
0021900675,2020-01-24,1610612750,MIN,1610612745,HOU,-7,0,0.341,0.0,107.0,-14.0,0021900675,0.628,0.2,112.0,11.0
0021900679,2020-01-24,1610612744,GSW,1610612754,IND,-11,0,0.217,0.2,111.4,-26.0,0021900679,0.644,0.8,107.0,13.0
0021900672,2020-01-24,1610612752,NYK,1610612761,TOR,-6,0,0.267,0.2,97.0,-21.0,0021900672,0.682,1.0,124.2,16.0
0021900669,2020-01-24,1610612766,CHA,1610612749,MIL,-13,0,0.333,0.0,93.0,-15.0,0021900669,0.867,1.0,121.2,33.0
0021900670,2020-01-24,1610612765,DET,1610612763,MEM,-13,0,0.378,0.6,117.8,-11.0,0021900670,0.455,0.6,113.4,-4.0
0021900673,2020-01-24,1610612748,MIA,1610612746,LAC,-5,0,0.705,0.8,115.0,18.0,0021900673,0.689,0.8,117.6,17.0
0021900671,2020-01-24,1610612753,ORL,1610612738,BOS,-11,0,0.467,0.4,105.8,-3.0,0021900671,0.674,0.4,120.6,15.0
0021900678,2020-01-24,1610612759,SAS,1610612756,PHX,-4,0,0.465,0.6,113.6,-3.0,0021900678,0.409,0.4,111.8,-8.0
0021900676,2020-01-24,1610612740,NOP,1610612743,DEN,-7,0,0.378,0.6,125.6,-11.0,0021900676,0.682,0.6,110.6,16.0
0021900682,2020-01-25,1610612739,CLE,1610612741,CHI,-12,0,0.267,0.0,105.2,-21.0,0021900682,0.362,0.4,100.6,-13.0
0021900684,2020-01-25,1610612755,PHI,1610612747,LAL,17,1,0.63,0.8,103.8,12.0,0021900684,0.8,0.6,115.4,27.0
0021900680,2020-01-25,1610612762,UTA,1610612742,DAL,5,1,0.705,0.8,124.0,18.0,0021900680,0.636,0.8,122.2,12.0
0021900681,2020-01-25,1610612765,DET,1610612751,BKN,-10,0,0.37,0.6,118.2,-12.0,0021900681,0.419,0.0,106.8,-7.0
0021900683,2020-01-25,1610612750,MIN,1610612760,OKC,-9,0,0.333,0.0,112.0,-15.0,0021900683,0.587,0.8,119.8,8.0
0021900686,2020-01-26,1610612759,SAS,1610612761,TOR,-4,0,0.455,0.6,113.4,-4.0,0021900686,0.689,1.0,121.8,17.0
0021900685,2020-01-26,1610612743,DEN,1610612745,HOU,7,1,0.689,0.6,113.2,17.0,0021900685,0.636,0.4,116.2,12.0
0021900690,2020-01-26,1610612763,MEM,1610612756,PHX,5,1,0.467,0.6,114.0,-3.0,0021900690,0.422,0.6,110.4,-7.0
0021900691,2020-01-26,1610612740,NOP,1610612738,BOS,15,1,0.37,0.4,123.4,-12.0,0021900691,0.682,0.6,121.8,16.0
0021900689,2020-01-26,1610612753,ORL,1610612746,LAC,-15,0,0.457,0.2,101.6,-4.0,0021900689,0.696,0.8,116.4,18.0
0021900688,2020-01-26,1610612752,NYK,1610612751,BKN,13,1,0.261,0.2,99.0,-22.0,0021900688,0.432,0.2,109.6,-6.0
0021900687,2020-01-26,1610612737,ATL,1610612764,WAS,19,1,0.239,0.4,110.8,-24.0,0021900687,0.341,0.4,115.2,-14.0
0021900692,2020-01-26,1610612757,POR,1610612754,IND,10,1,0.413,0.4,117.8,-8.0,0021900692,0.652,0.8,112.0,14.0
0021900695,2020-01-27,1610612741,CHI,1610612759,SAS,1,1,0.375,0.6,106.4,-12.0,0021900695,0.444,0.6,110.6,-5.0
0021900697,2020-01-27,1610612760,OKC,1610612742,DAL,-10,0,0.596,1.0,120.8,9.0,0021900697,0.622,0.6,118.8,11.0
0021900696,2020-01-27,1610612750,MIN,1610612758,SAC,-4,0,0.326,0.0,110.0,-16.0,0021900696,0.356,0.2,108.2,-13.0
0021900698,2020-01-27,1610612762,UTA,1610612745,HOU,-9,0,0.711,0.8,122.8,19.0,0021900698,0.622,0.4,116.8,11.0
0021900694,2020-01-27,1610612748,MIA,1610612753,ORL,21,1,0.689,0.6,117.2,17.0,0021900694,0.447,0.2,102.0,-5.0
0021900693,2020-01-27,1610612765,DET,1610612739,CLE,-15,0,0.362,0.4,117.2,-13.0,0021900693,0.261,0.0,105.8,-22.0
0021900701,2020-01-28,1610612748,MIA,1610612738,BOS,-8,0,0.696,0.6,116.8,18.0,0021900701,0.667,0.6,118.8,15.0
0021900700,2020-01-28,1610612739,CLE,1610612740,NOP,-14,0,0.277,0.2,107.0,-21.0,0021900700,0.383,0.4,120.4,-11.0
0021900699,2020-01-28,1610612766,CHA,1610612752,NYK,5,1,0.326,0.0,95.2,-16.0,0021900699,0.277,0.4,101.4,-21.0
0021900703,2020-01-28,1610612761,TOR,1610612737,ATL,16,1,0.696,1.0,115.8,18.0,0021900703,0.255,0.4,117.0,-23.0
0021900705,2020-01-28,1610612749,MIL,1610612764,WAS,20,1,0.87,1.0,120.0,34.0,0021900705,0.333,0.4,120.6,-15.0
0021900702,2020-01-28,1610612755,PHI,1610612744,GSW,11,1,0.638,0.8,102.0,13.0,0021900702,0.213,0.2,115.6,-27.0
0021900706,2020-01-28,1610612742,DAL,1610612756,PHX,-29,0,0.63,0.6,114.8,12.0,0021900706,0.413,0.4,108.0,-8.0
0021900704,2020-01-28,1610612763,MEM,1610612743,DEN,8,1,0.478,0.6,112.6,-2.0,0021900704,0.696,0.6,109.8,18.0
0021900712,2020-01-29,1610612757,POR,1610612745,HOU,13,1,0.426,0.4,122.2,-7.0,0021900712,0.63,0.6,119.0,12.0
0021900709,2020-01-29,1610612751,BKN,1610612765,DET,10,1,0.422,0.2,107.8,-7.0,0021900709,0.354,0.2,110.0,-14.0
0021900713,2020-01-29,1610612758,SAC,1610612760,OKC,-20,0,0.37,0.4,110.2,-12.0,0021900713,0.583,0.8,116.4,8.0
0021900710,2020-01-29,1610612752,NYK,1610612763,MEM,-21,0,0.271,0.4,102.4,-22.0,0021900710,0.489,0.6,110.8,-1.0
0021900711,2020-01-29,1610612759,SAS,1610612762,UTA,7,1,0.435,0.4,111.0,-6.0,0021900711,0.696,0.8,119.8,18.0
0021900708,2020-01-29,1610612754,IND,1610612741,CHI,9,1,0.638,0.6,114.6,13.0,0021900708,0.388,0.6,104.8,-11.0
0021900715,2020-01-30,1610612764,WAS,1610612766,CHA,14,1,0.326,0.4,124.6,-16.0,0021900715,0.34,0.2,96.2,-15.0
0021900717,2020-01-30,1610612738,BOS,1610612744,GSW,15,1,0.674,0.8,116.8,16.0,0021900717,0.208,0.2,110.2,-28.0
0021900719,2020-01-30,1610612746,LAC,1610612758,SAC,-21,0,0.702,0.8,114.4,19.0,0021900719,0.362,0.4,110.0,-13.0
0021900718,2020-01-30,1610612743,DEN,1610612762,UTA,6,1,0.681,0.6,107.6,17.0,0021900718,0.681,0.6,119.2,17.0
0021900714,2020-01-30,1610612739,CLE,1610612761,TOR,-6,0,0.271,0.2,106.0,-22.0,0021900714,0.702,1.0,117.4,19.0
0021900716,2020-01-30,1610612737,ATL,1610612755,PHI,10,1,0.25,0.4,119.2,-24.0,0021900716,0.646,0.8,105.0,14.0
0021900720,2020-01-31,1610612765,DET,1610612761,TOR,-13,0,0.347,0.2,113.0,-15.0,0021900720,0.708,1.0,116.0,20.0
0021900721,2020-01-31,1610612751,BKN,1610612741,CHI,15,1,0.435,0.4,113.4,-6.0,0021900721,0.38,0.6,106.4,-12.0
0021900723,2020-01-31,1610612740,NOP,1610612763,MEM,28,1,0.396,0.6,119.4,-10.0,0021900723,0.5,0.8,113.0,0.0
0021900725,2020-01-31,1610612756,PHX,1610612760,OKC,-4,0,0.426,0.4,110.0,-7.0,0021900725,0.592,0.8,118.0,9.0
0021900724,2020-01-31,1610612749,MIL,1610612743,DEN,-12,0,0.872,1.0,124.6,35.0,0021900724,0.688,0.6,107.4,18.0
0021900722,2020-01-31,1610612745,HOU,1610612742,DAL,7,1,0.617,0.6,120.0,11.0,0021900722,0.617,0.4,111.6,11.0
0021900726,2020-01-31,1610612747,LAL,1610612757,POR,-8,0,0.783,0.6,110.0,26.0,0021900726,0.438,0.6,124.8,-6.0
0021900735,2020-02-01,1610612757,POR,1610612762,UTA,17,1,0.449,0.8,129.0,-5.0,0021900735,0.667,0.4,115.6,16.0
0021900733,2020-02-01,1610612742,DAL,1610612737,ATL,23,1,0.604,0.4,114.4,10.0,0021900733,0.265,0.6,121.2,-23.0
0021900731,2020-02-01,1610612764,WAS,1610612751,BKN,6,1,0.34,0.4,127.6,-15.0,0021900731,0.447,0.6,117.8,-5.0
0021900728,2020-02-01,1610612754,IND,1610612752,NYK,-7,0,0.646,0.6,114.6,14.0,0021900728,0.265,0.2,102.4,-23.0
0021900734,2020-02-01,1610612759,SAS,1610612766,CHA,24,1,0.447,0.4,112.4,-5.0,0021900734,0.333,0.2,95.2,-16.0
0021900730,2020-02-01,1610612739,CLE,1610612744,GSW,-19,0,0.265,0.2,110.6,-23.0,0021900730,0.204,0.0,109.2,-29.0
0021900732,2020-02-01,1610612738,BOS,1610612755,PHI,21,1,0.681,0.8,112.8,17.0,0021900732,0.633,0.6,110.4,13.0
0021900727,2020-02-01,1610612746,LAC,1610612750,MIN,12,1,0.688,0.6,108.4,18.0,0021900727,0.319,0.0,113.4,-17.0
0021900729,2020-02-01,1610612753,ORL,1610612748,MIA,-13,0,0.438,0.2,101.4,-6.0,0021900729,0.681,0.6,116.6,17.0
0021900736,2020-02-01,1610612758,SAC,1610612747,LAL,-16,0,0.375,0.6,112.2,-12.0,0021900736,0.766,0.4,109.0,25.0
0021900740,2020-02-02,1610612761,TOR,1610612741,CHI,27,1,0.714,1.0,115.6,21.0,0021900740,0.373,0.4,106.6,-13.0
0021900737,2020-02-02,1610612765,DET,1610612743,DEN,5,1,0.34,0.0,106.0,-16.0,0021900737,0.694,0.8,111.8,19.0
0021900738,2020-02-02,1610612745,HOU,1610612740,NOP,8,1,0.625,0.6,121.4,12.0,0021900738,0.408,0.6,122.0,-9.0
0021900739,2020-02-02,1610612749,MIL,1610612756,PHX,21,1,0.854,0.8,122.0,34.0,0021900739,0.417,0.4,107.8,-8.0
0021900741,2020-02-03,1610612766,CHA,1610612753,ORL,-12,0,0.327,0.2,96.0,-17.0,0021900741,0.429,0.0,98.0,-7.0
0021900749,2020-02-03,1610612758,SAC,1610612750,MIN,4,1,0.367,0.6,113.6,-13.0,0021900749,0.313,0.0,114.6,-18.0
0021900746,2020-02-03,1610612751,BKN,1610612756,PHX,22,1,0.438,0.6,116.6,-6.0,0021900746,0.408,0.4,112.0,-9.0
0021900745,2020-02-03,1610612737,ATL,1610612738,BOS,-8,0,0.26,0.4,120.8,-24.0,0021900745,0.688,0.8,112.2,18.0
0021900750,2020-02-03,1610612746,LAC,1610612759,SAS,3,1,0.694,0.6,110.0,19.0,0021900750,0.458,0.4,111.0,-4.0
0021900743,2020-02-03,1610612754,IND,1610612742,DAL,-9,0,0.633,0.6,114.0,13.0,0021900743,0.612,0.4,112.4,11.0
0021900744,2020-02-03,1610612764,WAS,1610612744,GSW,-8,0,0.354,0.6,124.4,-14.0,0021900744,0.22,0.2,110.6,-28.0
0021900742,2020-02-03,1610612739,CLE,1610612752,NYK,-5,0,0.26,0.2,110.6,-24.0,0021900742,0.28,0.4,102.4,-22.0
0021900747,2020-02-03,1610612748,MIA,1610612755,PHI,31,1,0.688,0.6,113.4,18.0,0021900747,0.62,0.4,106.0,12.0
0021900748,2020-02-03,1610612763,MEM,1610612765,DET,14,1,0.49,0.8,116.2,-1.0,0021900748,0.353,0.2,109.2,-15.0
0021900754,2020-02-04,1610612747,LAL,1610612759,SAS,27,1,0.771,0.6,113.4,26.0,0021900754,0.449,0.4,112.2,-5.0
0021900753,2020-02-04,1610612743,DEN,1610612757,POR,28,1,0.68,0.6,113.8,18.0,0021900753,0.46,0.8,128.0,-4.0
0021900752,2020-02-04,1610612745,HOU,1610612766,CHA,15,1,0.633,0.6,118.6,13.0,0021900752,0.32,0.2,99.4,-18.0
0021900751,2020-02-04,1610612740,NOP,1610612749,MIL,-12,0,0.4,0.6,120.4,-10.0,0021900751,0.857,0.8,124.4,35.0
0021900758,2020-02-05,1610612761,TOR,1610612754,IND,1,1,0.72,1.0,117.8,22.0,0021900758,0.62,0.4,112.2,12.0
0021900755,2020-02-05,1610612765,DET,1610612756,PHX,8,1,0.346,0.2,103.4,-16.0,0021900755,0.4,0.2,110.8,-10.0
0021900761,2020-02-05,1610612742,DAL,1610612763,MEM,-14,0,0.62,0.6,113.4,12.0,0021900761,0.5,0.8,110.4,0.0
