GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,PAST_TS,PAST_EFG,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,PAST_TS_OPP,PAST_EFG_OPP,TEAM_ELO,OPP_TEAM_ELO,ELO_WIN_PROB
21900133,ORL,IND,-7,0,"NOV 10, 2019",0.333,0.2,99.2,-3.0,48.2,21.4,9.0,7.6,14.4,22.4,0.2334,0.5137901317379616,0.4697931984336208,0.556,0.8,112.6,1.0,48.4,26.6,6.6,7.6,14.4,24.6,0.312,0.5659149783243803,0.5260810545058834,1472.2489562818046,1510.424082291473,0.4452816040499345
21900135,OKC,MIL,-2,0,"NOV 10, 2019",0.444,0.6,108.4,-1.0,42.0,22.4,7.8,5.0,14.0,19.0,0.372,0.5766779744429773,0.5351933895921237,0.667,0.8,120.2,3.0,54.8,22.0,7.6,6.4,13.6,23.0,0.3416,0.5696768987849884,0.5348639527156316,1490.867569431259,1530.066200446233,0.4438267757334998
21900137,PHX,BKN,26,1,"NOV 10, 2019",0.625,0.6,110.4,2.0,39.4,25.6,7.6,3.4,16.4,23.6,0.3896,0.5792130235876778,0.5439204545454546,0.5,0.6,118.8,0.0,50.6,24.2,7.4,5.6,17.0,21.4,0.4104,0.5737452466391175,0.5462299506908037,1520.1609284253657,1498.9917433568717,0.5304272623972526
21900139,LAL,TOR,-9,0,"NOV 10, 2019",0.875,1.0,111.0,6.0,47.6,25.2,8.8,8.0,16.0,20.8,0.2766,0.555145881786405,0.5205617464164443,0.75,0.8,116.0,4.0,43.6,25.6,9.0,3.4,14.8,21.6,0.4158,0.6078040752208639,0.5587494974907269,1557.6566249668083,1534.7426223665038,0.5329281724441693
21900132,MIN,DEN,-2,0,"NOV 10, 2019",0.625,0.4,115.6,2.0,44.6,22.8,10.6,7.4,17.2,22.4,0.3259999999999999,0.5385843774320336,0.5032643833842794,0.75,0.6,102.6,4.0,42.8,25.2,7.8,4.2,13.2,19.8,0.3468,0.5449347137373275,0.5125054375486597,1515.7976905967048,1536.5988157970748,0.4701004906040489
21900134,PHI,CHA,8,1,"NOV 10, 2019",0.625,0.4,111.2,2.0,46.2,25.8,10.6,5.4,16.8,23.6,0.3922,0.5517835029355685,0.5194529589742125,0.444,0.6,106.0,-1.0,44.4,23.6,7.6,3.8,17.2,19.0,0.3064,0.5414109616765442,0.5051533213708316,1517.1223518550692,1488.757127767556,0.5407303847521411
21900138,POR,ATL,11,1,"NOV 10, 2019",0.333,0.2,112.8,-3.0,45.6,17.0,6.2,6.2,12.8,25.0,0.4038,0.5530470148252455,0.5198769170172911,0.375,0.2,100.8,-2.0,41.2,22.2,8.6,5.2,18.0,21.8,0.2752,0.5335472068449687,0.5004220097084658,1471.0393221048605,1479.77318249342,0.4874336114241461
21900144,GSW,UTA,-14,0,"NOV 11, 2019",0.2,0.2,110.6,-6.0,44.2,22.6,7.4,5.0,14.6,19.0,0.3408,0.5548492687983145,0.5022733659392861,0.667,0.6,102.8,3.0,43.0,18.6,8.0,4.2,15.6,22.8,0.391,0.5608628956129345,0.5269497157324231,1445.8223118169096,1528.3706615773654,0.3833894057833575
21900143,SAS,MEM,-4,0,"NOV 11, 2019",0.556,0.4,111.8,1.0,48.8,24.0,6.0,5.0,14.2,19.4,0.354,0.543644335529021,0.4986712301094056,0.222,0.2,110.0,-5.0,44.2,26.6,7.8,5.8,16.8,22.0,0.335,0.557877796490332,0.5288141736645604,1507.4270907044474,1455.4403359610892,0.5742615627824557
21900142,NOP,HOU,-6,0,"NOV 11, 2019",0.222,0.4,114.0,-5.0,46.0,23.8,10.0,5.2,19.2,24.6,0.3745999999999999,0.5783832184698203,0.5513960948753667,0.667,0.6,113.8,3.0,46.8,21.8,8.8,6.0,17.2,21.4,0.3562,0.5589166002881013,0.5221864402723877,1456.8377430552878,1525.397047053572,0.4025962273499744
