GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,TEAM_ELO,OPP_TEAM_ELO
0021900548,CLE,DET,-2,0,"JAN 07, 2020",0.278,0.2,101.2,-16.0,45.8,18.8,6.0,2.6,17.8,20.2,0.32420000000000004,0.351,0.2,102.4,-11.0,43.4,19.8,10.0,4.4,15.2,21.0,0.3322,1399.0419577810426,1427.2691156770693
0021900549,TOR,POR,-2,0,"JAN 07, 2020",0.667,0.6,104.8,12.0,46.2,23.6,6.8,4.4,12.8,20.8,0.3544,0.405,0.2,112.4,-7.0,41.8,19.2,4.8,5.6,9.8,17.6,0.349,1575.1000224755976,1446.66885759031
0021900562,GSW,MIL,-9,0,"JAN 08, 2020",0.237,0.0,104.0,-20.0,43.0,24.8,8.8,3.4,13.6,18.0,0.3544,0.842,0.8,114.2,26.0,52.8,26.0,5.0,8.2,14.6,17.8,0.33120000000000005,1365.3149829180368,1654.0343213997933
0021900558,ATL,HOU,-7,0,"JAN 08, 2020",0.216,0.4,103.8,-21.0,41.4,23.4,6.6,4.6,15.2,22.0,0.3412,0.686,0.6,114.4,13.0,46.6,21.2,6.4,4.4,13.8,19.4,0.371,1372.7950681389568,1581.7743669193833
0021900556,IND,MIA,-14,0,"JAN 08, 2020",0.622,0.4,111.0,9.0,40.0,27.8,6.4,4.0,10.8,20.0,0.3742,0.722,0.6,102.6,16.0,46.6,23.4,5.6,3.2,13.4,18.6,0.3272,1556.4672755779322,1603.8984819445184
0021900560,NOP,CHI,15,1,"JAN 08, 2020",0.324,0.6,120.6,-13.0,45.4,26.4,7.4,4.8,10.6,20.0,0.3756,0.351,0.2,106.0,-11.0,44.2,23.6,11.2,4.6,12.0,18.6,0.3696,1442.9647634064263,1428.394430621382
0021900555,CHA,TOR,-2,0,"JAN 08, 2020",0.385,0.4,106.4,-9.0,42.6,24.2,5.6,3.2,14.0,17.2,0.36219999999999997,0.649,0.4,102.0,11.0,47.0,22.4,6.2,5.2,11.0,18.6,0.3434,1438.605623188689,1561.5631268361678
0021900559,DAL,DEN,-1,0,"JAN 08, 2020",0.639,0.4,111.4,10.0,44.8,22.2,6.4,5.2,13.0,21.0,0.352,0.694,0.6,117.0,14.0,39.4,24.0,6.0,3.8,10.8,21.4,0.28640000000000004,1560.009809498335,1580.1254932021739
0021900557,ORL,WAS,34,1,"JAN 08, 2020",0.459,0.6,103.4,-3.0,48.4,22.8,9.0,4.8,11.2,17.2,0.31020000000000003,0.333,0.6,110.8,-12.0,44.6,20.2,7.2,5.8,11.8,25.6,0.358,1492.2247280455304,1434.670603904454
0021900561,UTA,NYK,24,1,"JAN 08, 2020",0.667,1.0,112.6,12.0,45.8,22.0,4.4,4.0,11.8,18.6,0.42460000000000003,0.27,0.4,111.0,-17.0,49.4,22.0,7.2,5.0,15.0,22.2,0.3472,1584.2051642756194,1405.5630563886357
0021900554,BOS,SAS,-15,0,"JAN 08, 2020",0.735,0.6,104.0,16.0,47.6,21.0,9.8,6.6,14.2,18.2,0.2928,0.429,0.6,120.0,-5.0,50.6,25.0,5.2,4.6,9.6,19.2,0.4544,1595.8402860846845,1481.5928814631814
0021900565,MIN,POR,14,1,"JAN 09, 2020",0.389,0.6,111.0,-8.0,48.6,23.0,10.4,6.4,14.2,21.8,0.3402,0.421,0.4,108.6,-6.0,43.0,20.2,5.2,6.2,8.6,16.2,0.3374,1430.8876788278633,1460.2057532297397
0021900564,PHI,BOS,11,1,"JAN 09, 2020",0.632,0.2,107.6,10.0,45.0,26.8,6.0,3.8,11.4,23.6,0.3214,0.714,0.6,107.4,15.0,49.2,22.6,9.0,6.2,14.4,18.8,0.31739999999999996,1558.529242499745,1582.6655910332058
0021900563,DET,CLE,-3,0,"JAN 09, 2020",0.368,0.4,103.6,-10.0,43.4,21.0,9.8,4.0,14.8,21.0,0.3444,0.27,0.0,105.0,-17.0,43.0,22.0,5.6,2.6,15.4,19.8,0.3746,1436.4584556040422,1389.8526178540696
0021900566,OKC,HOU,21,1,"JAN 09, 2020",0.568,0.8,112.0,5.0,49.8,19.4,6.8,4.2,10.6,17.6,0.3342,0.694,0.8,118.0,14.0,48.6,21.8,6.2,5.2,14.0,18.6,0.366,1553.3218590766012,1586.3932717367902
0021900572,DAL,LAL,-15,0,"JAN 10, 2020",0.622,0.4,113.6,9.0,43.4,24.2,5.8,5.6,12.0,20.0,0.36019999999999996,0.811,1.0,114.2,23.0,45.8,26.4,9.8,9.4,14.0,19.0,0.3792,1550.588139348101,1641.5843272199888
0021900570,CHI,IND,-11,0,"JAN 10, 2020",0.342,0.0,104.4,-12.0,41.8,23.6,11.0,4.0,11.0,20.2,0.35279999999999995,0.605,0.4,113.0,8.0,38.2,29.4,6.2,4.2,9.6,20.4,0.398,1418.8135528359594,1547.824037163116
0021900571,MEM,SAS,13,1,"JAN 10, 2020",0.421,0.8,124.0,-6.0,46.6,30.0,6.6,5.8,14.2,21.6,0.36900000000000005,0.444,0.6,118.6,-4.0,50.2,24.6,5.4,4.4,10.2,20.2,0.4136,1482.3852184029417,1494.76757651466
0021900569,NYK,NOP,-12,0,"JAN 10, 2020",0.263,0.2,110.4,-18.0,46.4,20.6,6.8,4.2,12.6,20.6,0.3482,0.342,0.6,121.2,-12.0,45.6,27.6,7.0,6.0,11.0,19.6,0.358,1400.294961014626,1452.545641191849
0021900575,SAC,MIL,-21,0,"JAN 10, 2020",0.395,0.6,111.0,-8.0,43.4,22.2,8.8,4.0,16.8,23.2,0.4372,0.846,0.8,113.4,27.0,50.6,24.4,6.0,7.8,11.8,19.0,0.30500000000000005,1443.4077547289949,1657.2241898049356
0021900567,WAS,ATL,10,1,"JAN 10, 2020",0.324,0.4,104.0,-13.0,44.6,19.8,6.2,5.6,14.6,24.6,0.31839999999999996,0.211,0.4,110.6,-22.0,44.4,22.6,6.2,5.2,13.6,24.6,0.3472,1426.3121567213304,1368.17616332155
0021900573,PHX,ORL,4,1,"JAN 10, 2020",0.378,0.4,113.2,-9.0,45.2,27.6,6.2,3.2,12.0,22.8,0.3456,0.474,0.8,109.4,-2.0,50.6,23.2,10.8,4.2,12.6,18.0,0.3442,1425.7667657706347,1500.583175228654
0021900568,BKN,MIA,4,1,"JAN 10, 2020",0.444,0.0,104.0,-4.0,47.6,22.8,5.8,4.8,16.0,22.8,0.3142,0.73,0.6,103.6,17.0,46.2,23.8,6.0,3.2,14.0,18.8,0.33999999999999997,1456.1654433978642,1612.5417203593347
0021900574,UTA,CHA,17,1,"JAN 10, 2020",0.676,1.0,114.2,13.0,46.4,22.8,4.8,4.8,10.8,17.6,0.4018,0.375,0.4,107.6,-10.0,44.2,25.6,5.2,3.6,14.6,17.6,0.3852,1589.473259649629,1432.003921622265
0021900576,LAC,GSW,9,1,"JAN 10, 2020",0.684,0.6,117.4,14.0,47.8,23.4,6.2,4.2,13.0,21.2,0.3644,0.231,0.0,99.4,-21.0,45.0,25.0,9.4,3.6,14.6,20.2,0.341,1581.3904195736143,1362.1251145128945
0021900579,DET,CHI,-9,0,"JAN 11, 2020",0.359,0.4,109.8,-11.0,44.0,22.2,9.4,4.8,14.4,22.0,0.3472,0.333,0.0,105.0,-13.0,40.4,21.6,10.2,4.2,12.0,19.2,0.3634,1425.1250202104509,1412.3650281423586
0021900580,OKC,LAL,-15,0,"JAN 11, 2020",0.579,0.8,113.4,6.0,49.0,20.2,7.0,3.6,11.0,16.0,0.3585999999999999,0.816,1.0,118.4,24.0,47.8,24.4,8.6,9.0,12.2,19.8,0.38439999999999996,1564.2708663873752,1649.0235336339379
0021900583,POR,MIL,-21,0,"JAN 11, 2020",0.41,0.4,105.8,-7.0,42.8,18.2,6.0,6.6,9.0,16.6,0.3144,0.85,0.8,114.2,28.0,49.2,24.4,7.0,6.8,10.8,18.0,0.2874,1449.3639084412973,1661.744926397147
0021900582,DEN,CLE,-8,0,"JAN 11, 2020",0.703,0.6,114.4,15.0,39.6,24.8,6.2,4.0,10.8,22.2,0.3062,0.289,0.2,108.6,-16.0,42.6,22.6,6.4,2.8,15.4,19.6,0.372,1589.5471633524078,1401.186053247661
0021900578,BOS,NOP,35,1,"JAN 11, 2020",0.694,0.4,105.2,14.0,46.0,21.0,8.2,4.6,15.2,18.8,0.3216,0.359,0.6,120.4,-11.0,45.0,28.2,6.8,6.4,13.0,19.4,0.371,1571.9720064851297,1461.0529819606118
0021900581,DAL,PHI,18,1,"JAN 11, 2020",0.605,0.4,116.2,8.0,43.0,24.2,5.6,5.4,11.8,19.2,0.3592,0.641,0.4,110.0,11.0,45.6,27.0,5.2,4.2,10.8,21.4,0.3338,1543.148932934152,1569.222827047821
0021900577,HOU,MIN,30,1,"JAN 11, 2020",0.676,0.6,114.8,13.0,45.6,21.8,5.6,4.6,14.0,19.8,0.359,0.405,0.6,109.8,-7.0,47.8,24.0,9.4,6.6,14.2,23.0,0.3442,1575.4442644260162,1441.7295236163056
0021900584,NYK,MIA,3,1,"JAN 12, 2020",0.256,0.0,109.2,-19.0,44.6,20.0,8.8,3.2,13.8,21.0,0.3074,0.711,0.6,105.2,16.0,45.4,25.4,6.2,3.6,11.8,18.4,0.3168,1391.7876202458633,1598.3220143266205
0021900587,TOR,SAS,-1,0,"JAN 12, 2020",0.658,0.6,105.0,12.0,47.8,25.0,6.2,5.8,10.2,19.2,0.3462,0.432,0.4,119.4,-5.0,47.0,24.4,4.8,4.4,10.4,20.0,0.4082,1568.1648284025919,1484.4113344148861
0021900590,PHX,CHA,8,1,"JAN 12, 2020",0.395,0.4,108.4,-8.0,45.2,25.6,7.0,4.0,13.0,23.6,0.2968,0.366,0.4,107.6,-11.0,43.4,24.6,5.0,3.4,15.2,17.6,0.3762,1437.8874763022382,1426.2494522234326
0021900589,DEN,LAC,10,1,"JAN 12, 2020",0.684,0.6,114.2,14.0,40.2,24.4,6.6,3.8,8.6,20.4,0.2832,0.692,0.8,117.8,15.0,49.4,24.4,5.4,4.8,15.4,22.4,0.3608,1574.6010499946512,1585.802353306455
0021900588,MEM,GSW,20,1,"JAN 12, 2020",0.436,0.8,127.4,-5.0,46.2,31.8,6.6,6.0,13.0,21.6,0.396,0.225,0.0,96.8,-22.0,45.4,24.4,10.2,2.6,15.0,21.8,0.2932,1492.7414605027157,1357.7131807800538
0021900585,WAS,UTA,-11,0,"JAN 12, 2020",0.342,0.6,106.0,-12.0,46.8,21.4,7.4,5.0,13.8,24.4,0.3294,0.684,1.0,115.2,14.0,45.2,24.4,5.2,4.8,11.0,17.4,0.41059999999999997,1434.6543121504233,1595.2277290484612
0021900586,BKN,ATL,22,1,"JAN 12, 2020",0.459,0.2,104.4,-3.0,46.2,24.6,6.0,4.4,14.6,20.8,0.30920000000000003,0.205,0.2,110.6,-23.0,45.2,22.2,5.6,6.2,13.2,25.8,0.33340000000000003,1470.3851494305784,1359.834007892457
0021900591,DET,NOP,-7,0,"JAN 13, 2020",0.35,0.4,107.2,-12.0,43.4,22.6,8.8,5.4,16.0,21.4,0.369,0.35,0.6,118.8,-12.0,45.6,29.2,6.8,5.6,14.0,19.2,0.37379999999999997,1414.757923150185,1454.141273626412
0021900595,POR,CHA,3,1,"JAN 13, 2020",0.4,0.4,107.4,-8.0,43.0,18.2,6.4,6.4,10.0,18.4,0.3074,0.357,0.2,104.2,-12.0,43.0,24.6,6.0,4.0,15.8,18.4,0.343,1444.8141954053679,1416.5842962556624
0021900592,IND,PHI,6,1,"JAN 13, 2020",0.615,0.4,113.2,9.0,39.8,28.6,7.4,4.0,10.6,20.4,0.3834,0.625,0.4,105.0,10.0,44.8,26.6,6.4,4.4,9.8,20.6,0.31579999999999997,1554.2725618567167,1558.473765760838
0021900597,LAL,CLE,29,1,"JAN 13, 2020",0.821,1.0,120.0,25.0,49.6,23.6,7.4,8.8,12.2,19.8,0.4282,0.308,0.4,109.6,-15.0,45.2,21.8,6.2,2.4,15.4,19.0,0.36260000000000003,1656.631416763974,1416.1321666054175
0021900596,SAC,ORL,-2,0,"JAN 13, 2020",0.385,0.6,114.8,-9.0,44.2,23.4,8.8,3.6,17.0,23.4,0.4372,0.462,0.6,103.8,-3.0,50.0,21.2,10.4,4.2,13.6,18.4,0.3238,1438.8870181367834,1488.4624646970506
0021900593,BOS,CHI,12,1,"JAN 13, 2020",0.703,0.4,111.4,15.0,45.8,22.2,9.2,3.8,14.8,20.2,0.3702,0.35,0.2,107.0,-12.0,39.0,22.0,10.8,4.4,12.8,20.4,0.365,1578.8837148193295,1422.7321252026245
0021900594,MIN,OKC,-13,0,"JAN 13, 2020",0.395,0.6,110.8,-8.0,47.0,26.0,10.4,5.8,15.6,21.6,0.3332,0.564,0.6,113.6,5.0,47.8,21.0,6.8,3.6,11.6,15.8,0.34459999999999996,1435.3987470073134,1556.6629832573392
0021900601,MIL,NYK,26,1,"JAN 14, 2020",0.854,0.8,117.4,29.0,49.2,23.8,7.4,5.4,9.4,16.8,0.311,0.275,0.2,111.6,-18.0,42.0,21.0,9.6,2.4,12.0,20.4,0.3114,1666.2946394330766,1407.1185326886819
0021900602,GSW,DAL,-27,0,"JAN 14, 2020",0.22,0.0,100.4,-23.0,46.2,25.0,10.6,3.6,16.2,21.4,0.3632000000000001,0.615,0.4,113.4,9.0,44.6,24.2,5.6,5.4,12.2,19.0,0.3458,1351.4150753922302,1553.8979942211351
0021900603,LAC,CLE,25,1,"JAN 14, 2020",0.675,0.6,117.6,14.0,47.6,24.4,5.2,5.4,16.0,24.2,0.34259999999999996,0.3,0.4,108.2,-16.0,44.8,22.2,6.2,2.6,16.6,18.2,0.32520000000000004,1575.4800655368317,1412.1261812011905
0021900598,ATL,PHX,13,1,"JAN 14, 2020",0.2,0.2,106.6,-24.0,43.4,21.6,7.6,6.0,12.8,25.6,0.3122,0.41,0.6,107.0,-7.0,46.0,23.6,7.2,4.4,13.8,21.8,0.31120000000000003,1352.9127177902894,1447.5526322700084
0021900600,MEM,HOU,11,1,"JAN 14, 2020",0.45,1.0,127.2,-4.0,49.8,32.2,9.2,7.4,12.8,19.8,0.38239999999999996,0.684,0.8,120.2,14.0,49.0,21.8,6.4,5.2,14.2,21.4,0.362,1499.0395658905393,1581.7750410350084
0021900599,BKN,UTA,-11,0,"JAN 14, 2020",0.474,0.4,103.8,-2.0,49.8,23.8,6.6,4.6,17.2,20.6,0.3214,0.692,1.0,120.2,15.0,45.6,24.4,5.4,4.0,9.8,17.6,0.40380000000000005,1477.306439532746,1600.9092381388427
0021900610,DEN,CHA,14,1,"JAN 15, 2020",0.692,0.6,112.2,15.0,39.6,23.8,6.6,4.2,9.2,21.4,0.312,0.349,0.0,102.0,-13.0,40.8,24.0,6.4,3.6,14.0,18.0,0.3498,1584.9233377642745,1407.395034709758
0021900609,OKC,TOR,-9,0,"JAN 15, 2020",0.575,0.6,112.8,6.0,47.6,21.2,6.4,4.0,12.4,15.8,0.349,0.641,0.4,102.4,11.0,47.8,25.2,6.6,5.0,10.2,20.8,0.3298,1563.3078638867605,1555.7998430141563
0021900604,BOS,DET,-13,0,"JAN 15, 2020",0.711,0.4,111.8,16.0,45.6,23.4,8.6,4.0,13.4,19.6,0.36419999999999997,0.341,0.2,107.0,-13.0,42.8,23.2,8.4,6.0,13.6,21.4,0.3564,1584.6693257458146,1405.8866368696179
0021900606,MIA,SAS,6,1,"JAN 15, 2020",0.692,0.4,112.6,15.0,43.2,25.6,5.2,3.8,12.0,20.6,0.332,0.447,0.6,119.8,-4.0,48.2,24.8,5.8,3.8,11.0,17.8,0.36819999999999997,1582.991101883802,1496.7763198033217
0021900605,PHI,BKN,11,1,"JAN 15, 2020",0.61,0.4,104.6,9.0,45.8,25.2,6.8,4.0,9.6,20.4,0.31079999999999997,0.462,0.4,104.8,-3.0,50.8,23.4,6.6,3.2,14.8,18.4,0.3088,1548.3528512855173,1470.7211557671656
0021900612,SAC,DAL,-4,0,"JAN 15, 2020",0.375,0.4,111.6,-10.0,44.8,23.2,8.2,2.8,17.0,22.8,0.43220000000000003,0.625,0.6,114.2,10.0,47.0,23.2,5.2,5.0,11.6,17.4,0.356,1430.3043083911982,1558.6510717219182
0021900613,LAL,ORL,-1,0,"JAN 15, 2020",0.825,1.0,121.0,26.0,49.2,24.4,7.2,8.6,11.6,22.0,0.40499999999999997,0.475,0.6,105.6,-2.0,50.4,19.6,9.4,4.4,13.2,17.4,0.3116,1660.6374021682009,1497.0451744426357
0021900611,HOU,POR,-10,0,"JAN 15, 2020",0.667,0.6,116.2,13.0,48.6,21.4,6.0,4.2,14.2,22.6,0.32999999999999996,0.415,0.4,106.0,-7.0,44.2,20.2,6.0,6.0,11.2,18.4,0.3458,1569.4377368399346,1454.0034569512723
0021900607,CHI,WAS,9,1,"JAN 15, 2020",0.341,0.2,106.4,-13.0,39.2,20.6,8.8,4.4,12.6,20.4,0.3366,0.333,0.6,108.6,-13.0,46.0,23.2,7.4,5.0,13.2,22.4,0.3264,1416.9465142761394,1428.9728030600418
0021900608,MIN,IND,-5,0,"JAN 15, 2020",0.385,0.4,111.8,-9.0,44.0,26.2,11.0,5.6,15.0,21.8,0.34140000000000004,0.625,0.6,110.2,10.0,43.0,27.0,7.2,4.6,10.6,19.0,0.368,1428.753866377892,1564.3934763320374
0021900615,MIL,BOS,5,1,"JAN 16, 2020",0.857,0.8,117.6,30.0,51.2,24.6,7.4,5.0,10.4,16.8,0.31880000000000003,0.692,0.4,113.6,15.0,43.4,24.2,8.6,2.8,13.2,19.0,0.3852,1669.9672610813684,1569.9342814667905
0021900616,NOP,UTA,6,1,"JAN 16, 2020",0.366,0.6,118.8,-11.0,49.0,28.2,5.8,6.0,14.8,18.0,0.3718,0.7,1.0,122.0,16.0,43.6,23.8,6.4,4.0,9.8,18.6,0.396,1463.012559906979,1607.4945219044232
0021900614,NYK,PHX,-23,0,"JAN 16, 2020",0.268,0.2,105.6,-19.0,44.4,21.8,8.8,2.2,11.0,19.4,0.26639999999999997,0.4,0.4,105.0,-8.0,44.4,22.0,7.6,5.0,14.0,20.6,0.27980000000000005,1403.44591104039,1434.8941071975914
0021900617,GSW,DEN,-3,0,"JAN 16, 2020",0.214,0.0,99.0,-24.0,45.0,25.2,8.8,3.2,16.2,20.8,0.31460000000000005,0.7,0.8,109.4,16.0,41.0,25.8,7.0,5.2,9.0,20.4,0.3348,1346.661997891447,1590.2163506768686
0021900618,LAC,ORL,27,1,"JAN 16, 2020",0.683,0.6,118.0,15.0,48.0,24.4,5.4,4.8,15.2,22.2,0.34299999999999997,0.488,0.8,110.2,-1.0,50.8,19.8,10.2,3.8,13.8,18.0,0.32920000000000005,1581.0966967114655,1511.4340835860291
0021900623,OKC,MIA,-7,0,"JAN 17, 2020",0.561,0.6,114.4,5.0,44.4,24.2,8.6,4.0,13.6,14.8,0.3424,0.7,0.6,116.8,16.0,43.2,27.6,4.6,4.4,10.2,19.4,0.3792,1553.0917993069015,1590.559350185359
0021900621,TOR,WAS,29,1,"JAN 17, 2020",0.65,0.6,113.2,12.0,45.4,27.8,8.4,4.0,11.8,23.0,0.4124,0.325,0.4,104.2,-14.0,43.8,24.2,8.0,5.0,14.2,20.2,0.33280000000000004,1566.0159075940153,1418.6267968232592
0021900625,DAL,POR,8,1,"JAN 17, 2020",0.634,0.6,116.0,11.0,47.8,23.0,5.0,4.2,11.0,18.6,0.34299999999999997,0.429,0.6,107.2,-6.0,47.8,20.4,6.2,6.0,10.6,19.2,0.33680000000000004,1565.1163016441344,1467.2088366394
0021900622,MEM,CLE,4,1,"JAN 17, 2020",0.463,1.0,123.4,-3.0,47.4,30.8,8.8,7.2,12.4,19.0,0.36019999999999996,0.293,0.4,108.2,-17.0,44.0,24.2,6.0,3.4,15.2,19.8,0.3368,1511.376870085613,1406.5095500265568
0021900620,PHI,CHI,11,1,"JAN 17, 2020",0.619,0.6,106.4,10.0,46.8,23.8,6.8,5.0,9.8,20.6,0.3398,0.357,0.4,107.4,-12.0,38.4,20.8,9.0,4.2,14.0,20.0,0.3522,1556.1548890232077,1427.292520512922
0021900619,IND,MIN,2,1,"JAN 17, 2020",0.634,0.8,108.8,11.0,44.2,27.6,7.0,4.4,11.4,17.2,0.3548,0.375,0.2,108.0,-10.0,44.4,25.0,9.0,5.4,14.8,20.8,0.34640000000000004,1570.6764074123716,1422.4709352975578
0021900624,SAS,ATL,-1,0,"JAN 17, 2020",0.436,0.6,116.2,-5.0,46.4,25.2,6.0,4.6,11.0,17.2,0.36,0.22,0.2,108.0,-23.0,44.6,22.2,6.6,7.2,13.2,25.0,0.33999999999999997,1489.2080715017646,1365.5712428627064
0021900626,NOP,LAC,-3,0,"JAN 18, 2020",0.381,0.8,121.2,-10.0,48.4,29.4,6.6,6.8,16.2,19.4,0.379,0.69,0.8,119.6,16.0,50.0,26.2,5.6,5.4,14.4,21.2,0.384,1476.9468664800593,1589.1180895909986
0021900630,NYK,PHI,-3,0,"JAN 18, 2020",0.262,0.2,107.8,-20.0,43.0,23.0,9.2,2.2,11.4,19.6,0.288,0.628,0.6,102.4,11.0,47.2,23.6,7.8,6.4,10.0,17.4,0.30179999999999996,1394.348598991383,1562.6071396907864
0021900633,HOU,LAL,-9,0,"JAN 18, 2020",0.65,0.4,114.0,12.0,49.4,21.8,5.6,4.4,14.4,22.2,0.32039999999999996,0.805,0.8,123.4,25.0,48.8,26.6,7.0,5.8,12.2,21.6,0.42400000000000004,1556.2323571518068,1646.2484930248074
0021900635,OKC,POR,13,1,"JAN 18, 2020",0.548,0.4,113.8,4.0,41.2,26.2,7.2,4.4,12.6,15.8,0.3612,0.419,0.4,109.4,-7.0,46.8,20.8,6.2,4.8,11.0,20.6,0.3226,1544.166041026128,1459.954541771968
0021900629,ATL,DET,-33,0,"JAN 18, 2020",0.238,0.4,109.2,-22.0,46.4,21.6,8.0,7.4,15.0,24.2,0.3426,0.357,0.4,110.4,-12.0,41.0,25.0,8.4,5.6,12.6,20.8,0.3468,1378.9868243230615,1420.621681148642
0021900628,BOS,PHX,-4,0,"JAN 18, 2020",0.675,0.4,115.4,14.0,44.2,22.2,8.0,3.8,11.6,20.0,0.378,0.415,0.6,106.4,-7.0,45.8,23.2,8.4,5.0,15.8,21.2,0.3136,1562.7364561804761,1443.9914192465985
0021900632,MIN,TOR,-10,0,"JAN 18, 2020",0.366,0.2,108.4,-11.0,43.6,24.8,7.8,5.4,13.8,20.0,0.3698,0.659,0.6,117.0,13.0,45.0,30.6,9.6,3.6,14.2,22.8,0.43360000000000004,1416.4954405484877,1572.011112025562
0021900636,UTA,SAC,22,1,"JAN 18, 2020",0.683,0.8,122.8,15.0,43.6,24.6,7.6,4.6,10.8,19.4,0.376,0.366,0.4,113.2,-11.0,43.0,24.8,7.4,2.2,14.6,22.4,0.3907999999999999,1593.560215331343,1423.839078468982
0021900627,BKN,MIL,-20,0,"JAN 18, 2020",0.45,0.4,108.2,-4.0,50.4,23.4,6.2,3.2,15.0,19.0,0.36219999999999997,0.86,1.0,122.4,31.0,53.6,24.0,7.6,5.2,10.8,18.2,0.35540000000000005,1462.9191180294752,1677.1650863676828
0021900634,GSW,ORL,14,1,"JAN 18, 2020",0.209,0.0,105.6,-25.0,44.6,28.6,8.6,3.6,16.4,21.2,0.365,0.476,0.6,109.0,-2.0,47.2,20.4,9.4,4.0,12.0,18.4,0.3342,1342.7120558506451,1503.412690706496
0021900631,CHI,CLE,2,1,"JAN 18, 2020",0.349,0.4,103.6,-13.0,38.0,20.6,8.2,4.4,14.8,18.2,0.318,0.286,0.4,107.4,-18.0,44.8,22.0,5.8,3.0,15.0,19.8,0.2964,1420.8402698453433,1399.4394362458818
0021900638,DEN,IND,-8,0,"JAN 19, 2020",0.707,0.8,111.6,17.0,44.0,26.6,8.4,5.2,12.2,20.4,0.3654,0.643,0.8,109.0,12.0,43.8,26.2,6.2,5.0,12.0,16.6,0.3444,1594.1662927176706,1576.6519021614417
0021900637,SAS,MIA,5,1,"JAN 19, 2020",0.425,0.4,115.0,-6.0,45.2,26.2,7.6,5.4,11.8,19.4,0.3066,0.707,0.6,115.4,17.0,42.8,26.0,4.6,4.0,10.4,20.6,0.3752,1475.7924900414096,1599.4851084661327
0021900639,WAS,DET,6,1,"JAN 20, 2020",0.317,0.2,106.6,-15.0,43.0,24.4,8.2,3.8,16.6,19.0,0.352,0.372,0.4,114.6,-11.0,41.2,26.0,9.2,6.6,14.2,21.4,0.3618,1412.6315923917125,1429.429037117699
0021900651,UTA,IND,30,1,"JAN 20, 2020",0.69,0.8,121.8,16.0,43.0,23.6,7.8,4.2,11.0,19.2,0.3682,0.651,1.0,110.4,13.0,44.0,27.4,5.4,5.2,12.4,18.0,0.3674,1599.029990654296,1587.1555802647981
0021900643,CLE,NYK,-20,0,"JAN 20, 2020",0.279,0.2,107.6,-19.0,44.2,22.6,5.0,3.0,17.6,19.8,0.3498,0.256,0.2,104.4,-21.0,44.4,23.4,9.4,3.0,12.4,19.8,0.26399999999999996,1390.0546239128785,1388.8453025573383
0021900641,BKN,PHI,-6,0,"JAN 20, 2020",0.439,0.4,107.0,-5.0,49.4,24.2,7.4,3.6,15.0,17.8,0.364,0.636,0.6,98.6,12.0,45.8,24.0,8.2,6.6,10.2,19.0,0.28300000000000003,1458.407026888856,1568.110436124831
0021900644,MIA,SAC,5,1,"JAN 20, 2020",0.69,0.4,111.4,16.0,44.0,25.0,4.6,3.8,10.0,20.0,0.3498,0.357,0.2,111.2,-12.0,41.8,23.4,6.0,2.2,12.2,22.4,0.3678,1586.068108655487,1418.369303146029
0021900649,MIN,DEN,-7,0,"JAN 20, 2020",0.357,0.0,107.6,-12.0,42.2,26.6,8.0,4.6,14.4,18.0,0.3446,0.69,0.6,111.6,16.0,45.2,25.6,9.0,5.0,11.6,19.8,0.3164,1410.694765667919,1583.6626146143142
0021900642,CHA,ORL,-23,0,"JAN 20, 2020",0.341,0.0,98.4,-14.0,41.6,25.4,6.6,4.2,14.6,20.0,0.3518,0.465,0.4,103.4,-3.0,46.2,19.8,7.2,4.4,11.8,16.6,0.31820000000000004,1402.1020217971638,1489.0912215109618
0021900645,HOU,OKC,-5,0,"JAN 20, 2020",0.634,0.2,112.6,11.0,46.8,21.4,5.8,3.8,15.8,23.2,0.3274,0.558,0.4,115.0,5.0,40.4,26.8,6.6,4.8,12.4,17.2,0.35600000000000004,1548.766773386586,1551.7886143874305
0021900646,MEM,NOP,-10,0,"JAN 20, 2020",0.476,1.0,121.8,-2.0,47.8,31.0,10.2,7.2,11.6,18.4,0.33859999999999996,0.372,0.6,122.6,-11.0,48.0,29.6,6.6,6.0,17.6,21.4,0.384,1518.446983866288,1470.0677254848467
0021900647,MIL,CHI,13,1,"JAN 20, 2020",0.864,1.0,124.4,32.0,55.0,25.6,7.0,5.8,13.0,17.6,0.4032,0.364,0.6,106.2,-12.0,36.0,22.4,10.6,4.6,14.2,20.0,0.3022,1681.6771775083018,1430.2250821783466
0021900652,POR,GSW,5,1,"JAN 20, 2020",0.409,0.4,110.2,-8.0,46.6,20.2,5.8,5.0,11.4,22.0,0.33819999999999995,0.227,0.2,107.8,-24.0,43.0,27.8,9.0,3.2,14.8,17.8,0.346,1452.3319684106655,1357.0335250461794
