GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,PAST_TS,PAST_EFG,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,PAST_TS_OPP,PAST_EFG_OPP,TEAM_ELO,OPP_TEAM_ELO,ELO_WIN_PROB
0022100104,DAL,MIA,-15,0,"NOV 02, 2021",0.667,0.8,100.6,2.0,45.2,21.0,7.0,5.4,11.8,20.0,0.3104,0.5151802003568097,0.48808998500190964,0.833,0.8,109.4,4.0,53.8,24.2,7.6,2.2,16.2,20.0,0.31920000000000004,0.5531333111090541,0.5082673074052384,1518.586000191085,1538.6411459227888,0.47117033814083514
0022100107,LAL,HOU,2,1,"NOV 02, 2021",0.571,0.8,113.8,1.0,43.4,24.8,10.0,7.8,15.8,19.4,0.3696,0.5765394101560517,0.5554386645962733,0.167,0.2,100.6,-4.0,47.8,21.2,8.4,4.6,17.6,20.2,0.3428,0.5270653110730279,0.4921150550795594,1509.768523426286,1462.0110030685987,0.5682989795021385
0022100110,ORL,BOS,-13,0,"NOV 03, 2021",0.25,0.2,105.6,-4.0,43.0,21.8,4.8,5.2,16.8,21.4,0.40280000000000005,0.5659032828191479,0.5404354379228222,0.286,0.4,116.0,-3.0,45.0,23.2,9.0,6.2,11.2,22.6,0.31520000000000004,0.5515096465267397,0.5096964146110649,1464.9733323242353,1474.4711389820222,0.48633496129915543
0022100109,IND,NYK,13,1,"NOV 03, 2021",0.25,0.2,106.4,-4.0,42.4,24.8,8.0,5.8,17.6,21.2,0.3572,0.5653175295779245,0.5380123168172711,0.714,0.6,109.4,3.0,44.8,20.4,6.0,5.6,13.0,18.8,0.41579999999999995,0.5780695402590048,0.5446679490778633,1464.4029846102378,1526.2423078565416,0.4119340689150972
0022100117,GSW,CHA,22,1,"NOV 03, 2021",0.833,0.8,108.8,4.0,49.2,28.4,8.6,6.0,15.8,18.2,0.3848,0.565138978881683,0.5444228940264269,0.625,0.4,116.6,2.0,43.8,26.4,8.4,6.8,13.2,19.4,0.42219999999999996,0.5689102971920896,0.5443336388337393,1534.8235797254317,1515.3143070598728,0.5280466287960133
0022100118,SAC,NOP,13,1,"NOV 03, 2021",0.429,0.4,108.4,-1.0,45.2,23.4,5.0,5.2,13.4,19.8,0.327,0.5526840763401968,0.5202609451705031,0.125,0.2,106.4,-6.0,47.8,22.4,8.6,5.2,12.8,20.2,0.314,0.5283556894631839,0.49056430980843196,1490.801748620217,1447.1228060784956,0.5625299682455334
0022100115,MIN,LAC,-11,0,"NOV 03, 2021",0.5,0.4,99.0,0.0,46.0,22.6,8.8,5.2,15.8,21.4,0.2994,0.4965101045072758,0.47001498512748946,0.333,0.4,100.0,-2.0,43.4,22.8,11.2,4.4,12.4,19.2,0.3186,0.503184276385231,0.47908021795553835,1496.3308745674747,1482.044865475,0.5205476408952328
0022100108,CLE,POR,3,1,"NOV 03, 2021",0.5,0.6,99.4,0.0,47.6,21.6,9.4,3.8,16.8,16.0,0.2844,0.5162254004780239,0.47642743326511194,0.429,0.4,105.8,-1.0,50.0,21.8,7.8,4.6,16.6,18.0,0.35280000000000006,0.5400428574523334,0.5141907690911417,1501.7012650293143,1490.4471701951818,0.5161902823038256
0022100113,BKN,ATL,9,1,"NOV 03, 2021",0.571,0.6,102.8,1.0,46.2,22.4,7.8,5.4,15.6,20.4,0.324,0.5671301588450548,0.5335430094989174,0.571,0.6,109.4,1.0,48.6,23.8,6.8,3.2,13.4,16.6,0.3348,0.553557525552122,0.5145707551097531,1510.7152365576083,1509.0363003491777,0.5024161646213021
0022100116,SAS,DAL,-1,0,"NOV 03, 2021",0.286,0.2,110.2,-3.0,46.0,29.0,8.8,5.6,13.2,15.6,0.34859999999999997,0.5373105374965614,0.5210913590866282,0.571,0.6,102.0,1.0,43.4,19.6,6.0,4.8,11.8,19.8,0.3104,0.5237144016852742,0.4939507908627155,1471.1580938174877,1509.1625934282683,0.44552422737541303
0022100112,WAS,TOR,-9,0,"NOV 03, 2021",0.714,0.6,110.8,3.0,49.8,21.2,6.4,5.4,11.6,19.8,0.3168,0.534566749837744,0.4912606365482743,0.625,0.8,109.2,2.0,44.8,21.8,11.4,3.4,11.8,18.6,0.3688,0.548677362947153,0.5250577212179293,1526.2193485853177,1520.0565684071992,0.5088680235668063
0022100111,PHI,CHI,5,1,"NOV 03, 2021",0.714,0.8,111.8,3.0,40.8,25.8,8.4,6.8,13.6,19.2,0.3658,0.611312235115427,0.5709358390663289,0.857,0.8,109.2,5.0,40.6,23.8,9.0,6.4,11.0,17.8,0.3736,0.5763543920575807,0.526627764999858,1527.5352542767287,1545.6912563403334,0.4738951708254185
0022100114,MEM,DEN,2,1,"NOV 03, 2021",0.571,0.4,105.4,1.0,47.4,24.6,12.2,5.4,16.2,18.8,0.3326,0.5139825451160398,0.48598676194939083,0.571,0.4,98.6,1.0,44.2,23.8,9.2,5.4,16.6,18.8,0.27599999999999997,0.532750281938482,0.5128900379530809,1510.0888793152717,1509.6890318055184,0.500575426568099
0022100121,MIA,BOS,-17,0,"NOV 04, 2021",0.857,1.0,116.2,5.0,51.8,25.6,8.0,2.8,13.0,20.0,0.3686,0.5894109986835716,0.5407312290257866,0.375,0.4,113.0,-2.0,46.4,23.6,8.4,6.8,11.2,22.2,0.3054,0.5408626704367258,0.5000849927682625,1548.0645526856056,1484.1978382080054,0.590890134262631
0022100123,LAL,OKC,-3,0,"NOV 04, 2021",0.625,0.8,113.4,2.0,44.8,24.2,10.0,6.2,15.8,20.4,0.311,0.5642721759650005,0.5410761453950444,0.143,0.2,100.0,-5.0,44.4,19.0,8.0,4.4,14.0,15.4,0.3036,0.5266655442200734,0.4893962561208288,1518.4025438362432,1455.0696233725766,0.5901471201635136
0022100119,DET,PHI,-11,0,"NOV 04, 2021",0.143,0.2,99.2,-5.0,38.6,23.2,9.4,4.8,13.6,19.0,0.2932,0.5033970838066597,0.4602638504077827,0.75,0.8,109.4,4.0,38.4,25.6,9.4,5.8,14.0,18.8,0.3686,0.6119447195141452,0.5727215533520432,1453.7765751717543,1538.0573508602204,0.3810346107422787
0022100122,PHX,HOU,12,1,"NOV 04, 2021",0.5,0.6,108.0,0.0,47.0,28.0,8.0,3.2,13.6,17.6,0.2968,0.5600145625222378,0.5286717507000757,0.143,0.0,99.2,-5.0,44.6,20.8,7.6,3.4,19.0,20.8,0.3296,0.5260077819833799,0.4962446097354299,1499.3750150527733,1453.3769826586415,0.5658124205168098
0022100120,ATL,UTA,-18,0,"NOV 04, 2021",0.5,0.4,106.6,0.0,49.2,23.6,6.2,3.4,13.6,16.0,0.33399999999999996,0.5379790896780476,0.5000790293414317,0.857,0.8,113.8,5.0,51.2,17.6,6.2,6.6,15.4,19.8,0.3122,0.5791348913025581,0.5323588043913218,1499.0846236416037,1545.9980029286698,0.43289356332256
0022100131,POR,IND,4,1,"NOV 05, 2021",0.375,0.4,109.4,-2.0,48.4,23.6,8.0,5.0,12.4,18.2,0.3798,0.5541786754158535,0.5328182200715339,0.333,0.4,106.8,-3.0,42.8,25.4,8.2,7.0,16.0,20.8,0.3574,0.5677442658769161,0.5434579822629366,1480.7709758412584,1476.164303231936,0.5066291463291922
0022100132,SAC,CHA,30,1,"NOV 05, 2021",0.5,0.6,109.4,0.0,43.2,23.6,6.6,5.8,11.2,20.8,0.3284,0.5609131705893426,0.5226446661007358,0.556,0.4,109.2,1.0,43.2,24.8,9.6,6.0,13.6,17.2,0.39139999999999997,0.5496402467045574,0.5222809342567628,1499.5511492553064,1505.8752396357932,0.4908999073437379
0022100127,TOR,CLE,-1,0,"NOV 05, 2021",0.667,1.0,109.4,3.0,43.8,19.8,11.8,3.8,10.0,19.6,0.36879999999999996,0.5436336099087475,0.518759802269408,0.556,0.6,101.0,1.0,46.4,22.2,8.6,3.2,17.4,15.2,0.32839999999999997,0.5378097978486187,0.5008835967456657,1530.2339288785354,1511.3774593832377,0.5271100278701167
0022100129,MIN,LAC,-20,0,"NOV 05, 2021",0.429,0.2,102.8,-1.0,44.4,23.6,8.4,4.0,15.2,19.6,0.3062,0.5147088849989275,0.4826479638508937,0.429,0.6,102.4,-1.0,41.6,24.8,11.0,5.0,15.0,17.8,0.3686,0.5474187472279376,0.5265161153914357,1485.91992174957,1492.4558182929047,0.49059519816010083
0022100126,WAS,MEM,28,1,"NOV 05, 2021",0.625,0.6,112.8,2.0,48.0,21.8,6.6,5.8,11.8,19.4,0.32060000000000005,0.5575106703326227,0.509749165563119,0.625,0.6,103.4,2.0,44.8,25.2,11.4,6.0,15.0,18.0,0.35259999999999997,0.5285523435593651,0.5064435520728476,1516.0419881139815,1520.0773707839098,0.4941928786422053
0022100128,MIL,NYK,-15,0,"NOV 05, 2021",0.5,0.4,106.4,0.0,46.6,22.0,8.6,4.4,12.8,20.0,0.3254,0.542874865509686,0.5123767966678097,0.625,0.6,108.2,2.0,43.6,21.0,5.8,5.2,12.6,18.4,0.4032,0.5834858789277706,0.5461736962043001,1497.9077608867995,1514.4809892348435,0.4761672810736011
0022100124,DET,BKN,-6,0,"NOV 05, 2021",0.125,0.2,98.0,-6.0,39.6,22.2,9.2,4.0,13.0,19.6,0.2998,0.5010300771820944,0.455565100881447,0.625,0.8,107.2,2.0,45.8,25.6,7.2,5.4,15.0,20.2,0.36419999999999997,0.5896114243796609,0.5585691328009028,1446.1558829569087,1520.6669132651823,0.39438426243617813
0022100125,ORL,SAS,-13,0,"NOV 05, 2021",0.222,0.2,103.4,-5.0,44.4,20.6,5.0,4.2,16.4,21.0,0.39,0.5503163890458017,0.519139141626526,0.25,0.2,109.6,-4.0,46.4,28.2,8.8,6.8,13.8,16.8,0.364,0.5396718125851093,0.5197024701977393,1455.2466330982522,1462.2476092699794,0.4899261488187001
0022100130,GSW,NOP,41,1,"NOV 05, 2021",0.857,0.8,108.6,5.0,49.2,29.6,10.4,6.0,14.8,17.6,0.368,0.5624360108923235,0.5413407982012658,0.111,0.0,104.8,-7.0,43.8,23.4,7.8,4.8,12.6,19.4,0.318,0.5250941546693281,0.4894148845210757,1544.2626471495114,1438.3734054434062,0.6478375677935252
0022100137,PHX,ATL,4,1,"NOV 06, 2021",0.571,0.6,109.6,1.0,46.8,27.6,8.8,4.4,13.8,18.0,0.3246,0.5623280607904281,0.529046844473519,0.444,0.2,105.8,-1.0,44.6,23.0,7.6,3.4,13.2,18.0,0.3306,0.5442894547277428,0.5023148016991552,1508.0587666424371,1490.4267523751525,0.5253527469752843
